id_meta,phi_n,mu_n,mu_d,sigma2_d,w_pbs,bestval,nfeval,iter,runtime
te_nijenhuis_2014,3.0668852490447,73.46160223866163,-1.3059979337717047,0.8124170662364127,0.9751646882241495,25.119164455451845,150150,1000,5211.869072437286
te_nijenhuis_2015,1.3608094078296287,381.8872737581243,1.4353119832405357,1.6987168232305814,0.9673722229854858,0.5916900223657188,150150,1000,5190.427320957184
terrizzi_2013,0.27464432790990845,442.1804177639463,0.44716254381032894,3.596000935043236,0.6186497546431121,2.3068990649595804,150150,1000,5260.148241996765
theeboom_2013,0.577341085647074,169.5175033794913,0.24220593496105283,1.0128099156526384,0.6072909678002119,4.355511821814679,150150,1000,5428.592341899872
thorsteinson_2003,0.5328239768396599,2692.0720458438686,-0.027838897706009613,2.0149320212108828,0.7139851510992076,0.5839796651409818,150150,1000,5142.026303529739
tybur_2006,52.025754720794374,129.69989488004776,0.3106613277616393,9.91023692653306e-4,0.42963013370088154,61.58854128443899,150150,1000,5723.223329544067
vaden_2005,3.1017375844280983,30.014750017845728,0.2735567874554847,0.07016468346767843,0.7478845931882383,51.237284845242726,150150,1000,5476.207171916962
van_osch_2015,7.874523494999037,111.09885846119359,0.6100581914902192,0.091237987878146,0.9935410335275479,51.183652310736136,150150,1000,5036.421078681946
vazire_2006,1.0457344325399027,133.77850452336037,0.8101141917087695,1.060296037971748,0.5146442719076113,9.279589148072615,150150,1000,5432.870354890823
vedel_2014,4.823111684368923,434.5859395014122,0.16726633017581566,0.029177187335493366,0.9108765608155208,2.6605887148352387,150150,1000,5222.246254205704
verquer_2003,0.5044224701602559,1573.8982861804586,0.48025734314147805,5.685625719937215,0.9406899617026574,0.71564892184395,150150,1000,5076.885003089905
vicaria_2016,3.675514098389762,82.11558699888143,0.6200719149560012,0.15938327816047346,0.9472925958643422,23.084304402272213,150150,1000,5161.509382247925
voss_2009,3.107905232466143,35.34119408767033,0.26551798416799305,0.3360908630999446,0.7701388012966229,14.683939864621951,150150,1000,5472.790453195572
voyer_2007,2.436582109460541,81.21399597497829,0.27672569312395506,0.3568920226948748,0.930247240131793,7.027694673793807,150150,1000,5169.539148807526
voyer_2011,1.4795407681202002,199.16591202196167,0.7317386559113228,0.2774730621310179,0.6944617798976291,5.824209539288626,150150,1000,5166.093425750732
voyer_2017,3.8037443398940436,48.935696297462876,0.5024444591823836,1.0352341778502072,0.9969609484571272,14.92164770921713,150150,1000,5213.475388050079
wang_2016,3.286591890151626,51.819455246441066,0.5359654936093667,0.16012217075888316,0.9887980657947368,73.79935136409333,150150,1000,5143.811661720276
whelpley_2016,0.6642611791192402,261.6355545694516,-0.42604249311903186,1.9410189619613263,0.984734609855502,3.8456507182009148,150150,1000,5241.375599384308
wiersma_1992,7.790991620525176,50.72566453019809,-0.5120802443143443,0.09692007992129567,0.7029902730426255,34.249328791516426,150150,1000,5133.946278333664
zuckerman_2016,0.8973516022795501,3613.189913550479,0.03847656531567852,1.0793347489850174,0.6572515112332044,0.20002332581335622,150150,1000,5119.426237821579
